ID fysisk,ID digital,benämning på data.kb.se,weburn pdf,datakbse pdf,reginaid
11219651,18035876,18035876.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035876,https://data.kb.se/datasets/2016/05/suecia/18035876.pdf,004095564
11219656,18035878,18035878.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035878,https://data.kb.se/datasets/2016/05/suecia/18035878.pdf,004095565
11219739,18035879,18035879.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035879,https://data.kb.se/datasets/2016/05/suecia/18035879.pdf,004095566
11222018,18035880,18035880.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035880,https://data.kb.se/datasets/2016/05/suecia/18035880.pdf,004095567
11222057,18035881,18035881.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035881,https://data.kb.se/datasets/2016/05/suecia/18035881.pdf,004095568
11222081,18035882,18035882.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035882,https://data.kb.se/datasets/2016/05/suecia/18035882.pdf,004095569
11222165,18035883,18035883.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035883,https://data.kb.se/datasets/2016/05/suecia/18035883.pdf,004095570
11225166,18035884,18035884.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035884,https://data.kb.se/datasets/2016/05/suecia/18035884.pdf,004095571
11225221,18035885,18035885.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035885,https://data.kb.se/datasets/2016/05/suecia/18035885.pdf,004095572
11225279,18035886,18035886.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035886,https://data.kb.se/datasets/2016/05/suecia/18035886.pdf,004095573
11225515,18035887,18035887.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035887,https://data.kb.se/datasets/2016/05/suecia/18035887.pdf,004095574
11225555,18035888,18035888.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035888,https://data.kb.se/datasets/2016/05/suecia/18035888.pdf,004095575
11226830,18035889,18035889.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035889,https://data.kb.se/datasets/2016/05/suecia/18035889.pdf,004095576
11226915,18035890,18035890.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035890,https://data.kb.se/datasets/2016/05/suecia/18035890.pdf,004095577
11226961,18035891,18035891.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035891,https://data.kb.se/datasets/2016/05/suecia/18035891.pdf,004095578
11226992,18035892,18035892.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035892,https://data.kb.se/datasets/2016/05/suecia/18035892.pdf,004095579
11227011,18035893,18035893.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035893,https://data.kb.se/datasets/2016/05/suecia/18035893.pdf,004095580
11227038,18035894,18035894.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035894,https://data.kb.se/datasets/2016/05/suecia/18035894.pdf,004095581
11227044,18035896,18035896.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035896,https://data.kb.se/datasets/2016/05/suecia/18035896.pdf,004095582
11227200,18035897,18035897.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035897,https://data.kb.se/datasets/2016/05/suecia/18035897.pdf,004095583
11227232,18035898,18035898.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035898,https://data.kb.se/datasets/2016/05/suecia/18035898.pdf,004095584
11227251,18035899,18035899.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035899,https://data.kb.se/datasets/2016/05/suecia/18035899.pdf,004095585
11228324,18035900,18035900.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035900,https://data.kb.se/datasets/2016/05/suecia/18035900.pdf,004095586
11228393,18035901,18035901.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035901,https://data.kb.se/datasets/2016/05/suecia/18035901.pdf,004095587
11228504,18035902,18035902.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035902,https://data.kb.se/datasets/2016/05/suecia/18035902.pdf,004095588
11228543,18035903,18035903.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035903,https://data.kb.se/datasets/2016/05/suecia/18035903.pdf,004095589
11229293,18035904,18035904.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035904,https://data.kb.se/datasets/2016/05/suecia/18035904.pdf,004095590
11229302,18035905,18035905.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035905,https://data.kb.se/datasets/2016/05/suecia/18035905.pdf,004095591
11229336,18035906,18035906.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035906,https://data.kb.se/datasets/2016/05/suecia/18035906.pdf,004095592
11229366,18035907,18035907.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035907,https://data.kb.se/datasets/2016/05/suecia/18035907.pdf,004095593
11229454,18035908,18035908.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035908,https://data.kb.se/datasets/2016/05/suecia/18035908.pdf,004095594
11229469,18035909,18035909.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035909,https://data.kb.se/datasets/2016/05/suecia/18035909.pdf,004095595
11235217,18035910,18035910.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035910,https://data.kb.se/datasets/2016/05/suecia/18035910.pdf,004095596
11235393,18035911,18035911.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035911,https://data.kb.se/datasets/2016/05/suecia/18035911.pdf,004095597
11236377,18035912,18035912.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035912,https://data.kb.se/datasets/2016/05/suecia/18035912.pdf,004095598
11236411,18035913,18035913.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035913,https://data.kb.se/datasets/2016/05/suecia/18035913.pdf,004095599
11236567,18035914,18035914.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035914,https://data.kb.se/datasets/2016/05/suecia/18035914.pdf,004095600
11236710,18035915,18035915.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035915,https://data.kb.se/datasets/2016/05/suecia/18035915.pdf,004095601
11236764,18035916,18035916.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035916,https://data.kb.se/datasets/2016/05/suecia/18035916.pdf,004095602
11236821,18035917,18035917.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035917,https://data.kb.se/datasets/2016/05/suecia/18035917.pdf,004095603
11236937,18035918,18035918.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035918,https://data.kb.se/datasets/2016/05/suecia/18035918.pdf,004095604
11240255,18035919,18035919.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035919,https://data.kb.se/datasets/2016/05/suecia/18035919.pdf,004095605
11240313,18035920,18035920.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035920,https://data.kb.se/datasets/2016/05/suecia/18035920.pdf,004095606
11240332,18035921,18035921.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035921,https://data.kb.se/datasets/2016/05/suecia/18035921.pdf,004095607
11258382,18035922,18035922.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035922,https://data.kb.se/datasets/2016/05/suecia/18035922.pdf,004095608
11258719,18035923,18035923.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035923,https://data.kb.se/datasets/2016/05/suecia/18035923.pdf,004095609
11258696,18035924,18035924.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035924,https://data.kb.se/datasets/2016/05/suecia/18035924.pdf,004095610
11258747,18035925,18035925.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035925,https://data.kb.se/datasets/2016/05/suecia/18035925.pdf,004095611
11258775,18035926,18035926.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035926,https://data.kb.se/datasets/2016/05/suecia/18035926.pdf,004095612
11258785,18035927,18035927.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035927,https://data.kb.se/datasets/2016/05/suecia/18035927.pdf,004095613
11258810,18035928,18035928.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035928,https://data.kb.se/datasets/2016/05/suecia/18035928.pdf,004095614
11260627,18035929,18035929.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035929,https://data.kb.se/datasets/2016/05/suecia/18035929.pdf,004095615
11260643,18035930,18035930.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035930,https://data.kb.se/datasets/2016/05/suecia/18035930.pdf,004095616
11260668,18035931,18035931.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035931,https://data.kb.se/datasets/2016/05/suecia/18035931.pdf,004095617
11260699,18035932,18035932.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035932,https://data.kb.se/datasets/2016/05/suecia/18035932.pdf,004095618
11260736,18035933,18035933.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035933,https://data.kb.se/datasets/2016/05/suecia/18035933.pdf,004095619
11260748,18035935,18035935.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035935,https://data.kb.se/datasets/2016/05/suecia/18035935.pdf,004095620
11261085,18035937,18035937.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035937,https://data.kb.se/datasets/2016/05/suecia/18035937.pdf,004095621
11261132,18035938,18035938.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035938,https://data.kb.se/datasets/2016/05/suecia/18035938.pdf,004095622
11261487,18035939,18035939.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035939,https://data.kb.se/datasets/2016/05/suecia/18035939.pdf,004095623
11261598,18035940,18035940.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035940,https://data.kb.se/datasets/2016/05/suecia/18035940.pdf,004095624
11261618,18035941,18035941.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035941,https://data.kb.se/datasets/2016/05/suecia/18035941.pdf,004095625
11261624,18035942,18035942.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035942,https://data.kb.se/datasets/2016/05/suecia/18035942.pdf,004095626
11261777,18035943,18035943.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035943,https://data.kb.se/datasets/2016/05/suecia/18035943.pdf,004095627
11261855,18035944,18035944.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035944,https://data.kb.se/datasets/2016/05/suecia/18035944.pdf,004095628
11261873,18035945,18035945.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035945,https://data.kb.se/datasets/2016/05/suecia/18035945.pdf,004095629
11262069,18035946,18035946.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035946,https://data.kb.se/datasets/2016/05/suecia/18035946.pdf,004095630
11262091,18035947,18035947.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035947,https://data.kb.se/datasets/2016/05/suecia/18035947.pdf,004095631
11262887,18035948,18035948.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035948,https://data.kb.se/datasets/2016/05/suecia/18035948.pdf,004095632
11262907,18035949,18035949.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035949,https://data.kb.se/datasets/2016/05/suecia/18035949.pdf,004095633
11262941,18035950,18035950.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035950,https://data.kb.se/datasets/2016/05/suecia/18035950.pdf,004095634
11263047,18035951,18035951.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035951,https://data.kb.se/datasets/2016/05/suecia/18035951.pdf,004095635
11263073,18035952,18035952.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035952,https://data.kb.se/datasets/2016/05/suecia/18035952.pdf,004095636
11264287,18035953,18035953.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035953,https://data.kb.se/datasets/2016/05/suecia/18035953.pdf,004095637
11264313,18035954,18035954.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035954,https://data.kb.se/datasets/2016/05/suecia/18035954.pdf,004095638
11264324,18035955,18035955.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035955,https://data.kb.se/datasets/2016/05/suecia/18035955.pdf,004095639
11264352,18035956,18035956.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035956,https://data.kb.se/datasets/2016/05/suecia/18035956.pdf,004095640
11264403,18035957,18035957.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035957,https://data.kb.se/datasets/2016/05/suecia/18035957.pdf,004095641
11264415,18035958,18035958.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035958,https://data.kb.se/datasets/2016/05/suecia/18035958.pdf,004095642
11264440,18035959,18035959.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035959,https://data.kb.se/datasets/2016/05/suecia/18035959.pdf,004095643
11270763,18035960,18035960.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035960,https://data.kb.se/datasets/2016/05/suecia/18035960.pdf,004095644
11270800,18035961,18035961.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035961,https://data.kb.se/datasets/2016/05/suecia/18035961.pdf,004095645
11270812,18035962,18035962.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035962,https://data.kb.se/datasets/2016/05/suecia/18035962.pdf,004095646
11270827,18035963,18035963.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035963,https://data.kb.se/datasets/2016/05/suecia/18035963.pdf,004095647
11271195,18035964,18035964.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035964,https://data.kb.se/datasets/2016/05/suecia/18035964.pdf,004095648
11271258,18035965,18035965.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035965,https://data.kb.se/datasets/2016/05/suecia/18035965.pdf,004095649
11271283,18035966,18035966.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035966,https://data.kb.se/datasets/2016/05/suecia/18035966.pdf,004095650
11271293,18035967,18035967.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035967,https://data.kb.se/datasets/2016/05/suecia/18035967.pdf,004095651
11271304,18035968,18035968.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035968,https://data.kb.se/datasets/2016/05/suecia/18035968.pdf,004095652
11271309,18035969,18035969.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035969,https://data.kb.se/datasets/2016/05/suecia/18035969.pdf,004095653
11271469,18035970,18035970.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035970,https://data.kb.se/datasets/2016/05/suecia/18035970.pdf,004095654
11271514,18035971,18035971.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035971,https://data.kb.se/datasets/2016/05/suecia/18035971.pdf,004095655
11271535,18035972,18035972.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035972,https://data.kb.se/datasets/2016/05/suecia/18035972.pdf,004095656
11271646,18035973,18035973.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035973,https://data.kb.se/datasets/2016/05/suecia/18035973.pdf,004095657
11271675,18035974,18035974.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035974,https://data.kb.se/datasets/2016/05/suecia/18035974.pdf,004095658
11273763,18035975,18035975.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035975,https://data.kb.se/datasets/2016/05/suecia/18035975.pdf,004095659
11273789,18035976,18035976.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035976,https://data.kb.se/datasets/2016/05/suecia/18035976.pdf,004095660
11273881,18035977,18035977.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035977,https://data.kb.se/datasets/2016/05/suecia/18035977.pdf,004095661
11274283,18035978,18035978.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035978,https://data.kb.se/datasets/2016/05/suecia/18035978.pdf,004095662
11274299,18035979,18035979.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035979,https://data.kb.se/datasets/2016/05/suecia/18035979.pdf,004095663
11274362,18035980,18035980.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035980,https://data.kb.se/datasets/2016/05/suecia/18035980.pdf,004095664
11274393,18035981,18035981.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035981,https://data.kb.se/datasets/2016/05/suecia/18035981.pdf,004095665
11278690,18035982,18035982.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035982,https://data.kb.se/datasets/2016/05/suecia/18035982.pdf,004095666
11278706,18035983,18035983.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035983,https://data.kb.se/datasets/2016/05/suecia/18035983.pdf,004095667
11278874,18035984,18035984.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035984,https://data.kb.se/datasets/2016/05/suecia/18035984.pdf,004095668
11278894,18035985,18035985.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035985,https://data.kb.se/datasets/2016/05/suecia/18035985.pdf,004095669
11278963,18035986,18035986.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035986,https://data.kb.se/datasets/2016/05/suecia/18035986.pdf,004095670
11278632,18035987,18035987.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035987,https://data.kb.se/datasets/2016/05/suecia/18035987.pdf,004095671
11283625,18035988,18035988.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035988,https://data.kb.se/datasets/2016/05/suecia/18035988.pdf,004095672
11283650,18035989,18035989.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035989,https://data.kb.se/datasets/2016/05/suecia/18035989.pdf,004095673
11283645,18035990,18035990.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035990,https://data.kb.se/datasets/2016/05/suecia/18035990.pdf,004095674
11284003,18035991,18035991.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035991,https://data.kb.se/datasets/2016/05/suecia/18035991.pdf,004095675
11284153,18035992,18035992.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035992,https://data.kb.se/datasets/2016/05/suecia/18035992.pdf,004095676
11284179,18035993,18035993.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035993,https://data.kb.se/datasets/2016/05/suecia/18035993.pdf,004095677
11284339,18035994,18035994.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035994,https://data.kb.se/datasets/2016/05/suecia/18035994.pdf,004095678
11284362,18035995,18035995.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035995,https://data.kb.se/datasets/2016/05/suecia/18035995.pdf,004095679
11284701,18035996,18035996.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035996,https://data.kb.se/datasets/2016/05/suecia/18035996.pdf,004095680
11284810,18035997,18035997.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035997,https://data.kb.se/datasets/2016/05/suecia/18035997.pdf,004095681
11284769,18035998,18035998.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035998,https://data.kb.se/datasets/2016/05/suecia/18035998.pdf,004095682
11285405,18035999,18035999.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18035999,https://data.kb.se/datasets/2016/05/suecia/18035999.pdf,004095683
11285439,18036000,18036000.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036000,https://data.kb.se/datasets/2016/05/suecia/18036000.pdf,004095684
11285654,18036001,18036001.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036001,https://data.kb.se/datasets/2016/05/suecia/18036001.pdf,004095685
11285801,18036002,18036002.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036002,https://data.kb.se/datasets/2016/05/suecia/18036002.pdf,004095686
11285906,18036003,18036003.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036003,https://data.kb.se/datasets/2016/05/suecia/18036003.pdf,004095687
11285922,18036004,18036004.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036004,https://data.kb.se/datasets/2016/05/suecia/18036004.pdf,004095688
11285930,18036005,18036005.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036005,https://data.kb.se/datasets/2016/05/suecia/18036005.pdf,004095689
11285934,18036006,18036006.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036006,https://data.kb.se/datasets/2016/05/suecia/18036006.pdf,004095690
11289785,18036007,18036007.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036007,https://data.kb.se/datasets/2016/05/suecia/18036007.pdf,004095691
11291392,18036008,18036008.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036008,https://data.kb.se/datasets/2016/05/suecia/18036008.pdf,004095692
11291409,18036009,18036009.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036009,https://data.kb.se/datasets/2016/05/suecia/18036009.pdf,004095693
